policy_id,customer_id,customer_name,cnic,city,phone,policy_type,insurance_company,coverage_amount,premium,start_date,end_date,status
POL-A6E33831,CUST-7068C3B6,Sadaqat Ilan,48047-9902064-5,Kamoke,+923326053709,Marine Cargo,Asim Financial Assurance,837225,8706,2024-06-22,2026-06-02,Active
POL-0C07CD65,CUST-B3F4F5A1,Zaahir Saad,47025-8729513-9,Peshawar,+923303886724,Vision Insurance,EFU Life,653662,4572,2025-03-01,2025-10-29,Active
POL-5C139E2D,CUST-FA4F37FD,Iftikhaar Kaleema,75460-2517507-1,Tank,+923229277718,Cyber Liability,Jubilee Insurance,332821,9235,2024-04-03,2026-02-05,Expired
POL-DC3CB0F7,CUST-C56316E8,Qawee Jalil,22279-8275989-7,Wah Cantt,+923153791220,Crop Insurance,TPL Insurance,716848,5351,2024-05-28,2027-05-19,Expired
POL-ABAAB5B6,CUST-95F9D6F8,Aasim Saaqib,57451-7100524-5,Fateh Jang,+923468690587,Legal Expense Insurance,U Microfinance Bank,685969,5263,2023-09-09,2026-03-07,Pending
POL-8892F8DF,CUST-BFB7713E,Sabeeh Tahir,10726-9012429-5,Thatta,+923102677231,Workers Compensation,Jubilee Insurance,372570,7661,2024-07-03,2025-07-19,Expired
POL-A43BB632,CUST-B1C35B94,Zaheer Zackariya,72539-2584889-3,Ziarat,+923141496790,Surety Bonds,TPL Insurance,596757,5175,2024-03-05,2026-03-25,Expired
POL-F8F64B92,CUST-8FCFC6D0,Ubaid Batool,34492-8512010-3,Dadu,+923422815626,Title Insurance,AhsanTechCoding,178865,5768,2024-12-02,2025-10-05,Pending
POL-EECE0A95,CUST-B593348F,Aazim Jabr,12453-8438529-4,Kamoke,+923188364126,Boiler & Machinery,Adamjee Insurance,692267,4701,2024-09-20,2025-06-21,Expired
POL-C65FC190,CUST-0744BE73,Aahil Kashif,29883-8157953-6,Multan,+923225287894,Personal Accident,EFU Life,836922,5330,2023-07-05,2025-08-22,Active
POL-C4DC6F2D,CUST-C4A90C13,Ikhlaas Wafa,28056-8808185-6,Jalalpur Jattan,+923099728020,Auto,Asim Financial Assurance,426129,9221,2025-01-21,2026-12-26,Active
POL-01D0B7E9,CUST-85C2301C,Arham Saalim,66861-7116921-3,Mirpur,+923088534000,Trade Credit Insurance,Jubilee Insurance,246215,4423,2023-12-10,2026-08-29,Expired
POL-276AFC6B,CUST-C1290A38,Mahfuz Ayamin,61374-1419346-8,Khairpur Nathan Shah,+923401738604,Crop Insurance,Adamjee Insurance,683307,6467,2025-02-07,2026-06-30,Expired
POL-55C38289,CUST-720AD19C,Tabish Dabir,62083-4305177-8,Dera Murad Jamali,+923247568869,Disability,Adamjee Insurance,702356,7314,2023-08-12,2026-05-29,Expired
POL-1554053F,CUST-9E60FA92,Kareem Baleegh,60091-6200953-3,Gujrat,+923170971067,Identity Theft Insurance,EFU Life,533819,8730,2024-09-02,2026-01-11,Pending
POL-44958DF0,CUST-2E609887,Zackariya Liyaaqat,33252-9551914-3,Kamalia,+923450499318,Event Cancellation,AhsanTechCoding,802886,1476,2025-05-24,2026-11-15,Expired
POL-10412646,CUST-C42B0AE7,Raees Qais,78847-3504246-3,Mirpur Khas,+923272109852,Title Insurance,TPL Insurance,670329,3204,2025-02-11,2026-05-28,Pending
POL-009BD9A9,CUST-1D5D89D6,Ihsaan Kaamil,18452-7203556-1,Jamshoro,+923066247407,Gap Insurance,TPL Insurance,626310,3543,2024-01-21,2025-08-18,Expired
POL-7CC5991F,CUST-0C2B0F67,Zaheer Esfandyar,73361-7580955-6,Multan,+923219454808,Spoilage Insurance,Jubilee Insurance,517249,1633,2024-03-23,2027-02-10,Pending
POL-073D520F,CUST-5350CE3B,Zayyir Ghannam,69449-8629998-4,Kamoke,+923161742282,Crop Insurance,U Microfinance Bank,852074,2524,2025-02-24,2025-08-20,Pending
POL-7656FBB0,CUST-C44DA4D2,Bassam Nabeel,19761-4057935-9,Kotli Loharan,+923313293527,Flood Insurance,Jubilee Insurance,574429,7012,2023-09-14,2027-03-19,Pending
POL-B99F4833,CUST-D1A60DCB,Iftikhaar Basheerah,76651-7563117-4,Thatta,+923474783620,Dental Insurance,AhsanTechCoding,987093,5571,2023-12-07,2027-01-29,Active
POL-034B5D26,CUST-672D7F64,Ghayoor Zaahid,70982-6660451-2,Kohistan,+923440602496,Mobile Phone Insurance,Asim Financial Assurance,585282,6431,2024-12-17,2026-10-27,Pending
POL-3B81D6E8,CUST-F1CCE6B2,Sadan Basaam,16176-5140308-3,Sanghar,+923174662428,Pet Insurance,U Microfinance Bank,653809,8833,2024-11-29,2026-05-02,Pending
POL-B117BE8E,CUST-6D2F7CC6,Waheed Qabeel,55466-9691732-8,Lodhran,+923406704149,Credit Life,TPL Insurance,864774,6575,2023-11-05,2025-07-05,Expired
POL-6C5FDDE2,CUST-D3CE6281,Ghaith Waajid,32837-1397044-4,Kala Bagh,+923240561182,Home,U Microfinance Bank,134335,8786,2024-12-02,2026-05-13,Expired
POL-229C2385,CUST-5A2C795D,Kaleema Ubaadah,95549-6004916-4,Kala Bagh,+923225978764,Workers Compensation,AhsanTechCoding,426276,1076,2024-08-19,2025-09-07,Expired
POL-04405737,CUST-A16412AF,Mahdy Ossama,69889-7982601-4,Rajanpur,+923260719749,Business Liability,TPL Insurance,100611,4228,2025-03-15,2026-12-11,Pending
POL-FC90A234,CUST-39EB654D,Najam Omar,87965-4582738-3,Chishtian,+923384621997,Crop Insurance,U Microfinance Bank,387668,4925,2025-02-14,2025-07-16,Pending
POL-3F2EEFBE,CUST-4D54914C,Labeeb Sair,21235-1648992-4,Lower Dir,+923336522763,Dental Insurance,Adamjee Insurance,226019,3575,2024-10-30,2026-06-07,Pending
POL-8B119996,CUST-AFBE9769,Vahar Fidvi,75887-2671225-5,Pakpattan,+923254773785,Motorcycle,U Microfinance Bank,196432,7193,2024-09-27,2027-04-30,Active
POL-9C011D4E,CUST-E2ECDAFC,Huzaifa Umar,15963-4574663-5,Haroonabad,+923109240962,Key Person Insurance,Adamjee Insurance,735946,7213,2024-11-15,2026-03-28,Active
POL-92ACE500,CUST-C6E6DDDC,Tahseen Zuwayhir,95687-2122081-2,Dera Ismail Khan,+923286250673,Dental Insurance,Asim Financial Assurance,300540,2675,2023-06-08,2025-12-22,Active
POL-4B9E8F2E,CUST-0C9156F3,Sadan Faizan,58355-1746805-7,Chak Jhumra,+923168191189,Aviation Insurance,Adamjee Insurance,813298,9184,2024-11-29,2027-04-30,Expired
POL-085BB64F,CUST-30F413F9,Mahad Souma,34654-4965667-8,Pakpattan,+923204481770,Aviation Insurance,EFU Life,611333,8694,2023-06-17,2026-07-15,Pending
POL-F5CFA753,CUST-76C2AA13,Ibn Raashid,74287-6270761-2,Fateh Jang,+923096716390,Dental Insurance,Asim Financial Assurance,846138,7068,2023-11-13,2026-12-16,Pending
POL-56B6606C,CUST-D61317D1,Ibraheem Gulshan,52495-1998722-1,Dera Murad Jamali,+923406696740,Private Medical Insurance,U Microfinance Bank,553866,6039,2024-05-20,2025-08-03,Expired
POL-6CB0FD93,CUST-9F7AF267,Ghiyath Maroof,75573-8360269-4,Kohistan,+923180590633,Life,U Microfinance Bank,446115,1070,2025-03-14,2026-04-04,Active
POL-CB0AA1C9,CUST-01810E5D,Raaghib Batool,86463-3078996-9,Dera Bugti,+923240596088,Legal Expense Insurance,EFU Life,267139,6252,2023-10-03,2026-12-10,Active
POL-4C4C69BD,CUST-8C62A1BF,Saaqib Baleegh,52484-4334755-2,Burewala,+923089600400,Motorcycle,Jubilee Insurance,818619,6892,2024-09-16,2026-08-09,Expired
POL-A3B98485,CUST-DD16BD8C,Naim Man,88767-1676033-1,Rohri,+923032750393,Product Liability,Asim Financial Assurance,188081,9174,2024-09-04,2026-01-07,Expired
POL-EC238BF0,CUST-0FD886AB,Naathim Naeem,72404-2666408-4,Dera Murad Jamali,+923028660269,Auto,AhsanTechCoding,781105,8995,2024-02-17,2025-12-06,Expired
POL-5443F97C,CUST-C3223FBB,Tamam Rabb,58729-6931360-6,Attock,+923285069380,Commercial Property,Asim Financial Assurance,170376,4709,2024-02-29,2027-05-15,Active
POL-98EFB0FE,CUST-51AFB079,Fahmi Ubay,55306-5093925-3,Turbat,+923197076483,Income Protection,TPL Insurance,840168,4043,2023-06-27,2025-09-21,Active
POL-76F99969,CUST-49C6D807,Raees Umar,40269-4507622-1,Lodhran,+923269851952,Marine Cargo,Adamjee Insurance,441122,1816,2025-04-11,2027-05-12,Pending
POL-D0B052D3,CUST-D795CAA3,Abaan Raaghib,73276-5580521-4,Nowshera Virkan,+923184156531,Pet Insurance,Jubilee Insurance,375846,1182,2024-11-30,2026-02-02,Pending
POL-DB5B5B05,CUST-4A26414E,Nadhir Baleegh,94530-9187604-1,Lodhran,+923445456836,Personal Accident,Asim Financial Assurance,452632,4573,2023-09-12,2025-07-13,Expired
POL-D3B044DC,CUST-856ABAD9,Liban Radi,32736-5905892-1,Nowshera Cantt,+923224107036,Motorcycle,EFU Life,872583,8838,2023-12-18,2025-08-23,Pending
POL-3939F877,CUST-0BC17C87,Ibrahim Kamal,59720-1174816-5,Shikarpur,+923242088646,Critical Illness,U Microfinance Bank,399816,7594,2024-06-02,2025-09-26,Active
POL-49AF3647,CUST-88474A8B,Nafees Yasir,72398-4086165-6,Chiniot,+923055993566,Group Health Insurance,Adamjee Insurance,760208,1866,2025-01-11,2026-12-29,Active
POL-32AAA50A,CUST-EF72831B,Yashem Wahhaaj,82289-7139112-8,Mailsi,+923006686321,Marine Cargo,AhsanTechCoding,719515,5312,2024-03-31,2026-03-02,Expired
POL-1C559AC6,CUST-7F65FD62,Ubaidah Tahir,10561-2996761-1,Washuk,+923349891618,Kidnap & Ransom,Jubilee Insurance,815721,3749,2024-11-30,2026-03-13,Active
POL-9CC46972,CUST-AE77D1C4,Mahboob Idris,75019-2397218-9,Kalat,+923069973876,Business Liability,Jubilee Insurance,954431,2803,2023-10-03,2027-03-17,Expired
POL-7FE22744,CUST-290E0859,Umaarah Naeem,23421-9477715-3,Dera Murad Jamali,+923425186143,Terrorism Insurance,U Microfinance Bank,913409,4691,2024-02-05,2026-09-21,Active
POL-F42B277A,CUST-41425BFE,Kamal Qadar,25208-5574471-1,Gwadar,+923482581110,Critical Illness,EFU Life,420722,6818,2024-11-27,2025-12-03,Expired
POL-08D33605,CUST-93FE7C5D,Zaheer Sadan,43092-6270820-5,Hangu,+923350771909,Product Liability,Asim Financial Assurance,807365,8312,2024-06-26,2026-07-06,Pending
POL-665A48D5,CUST-83EAB851,Majd Udeen Layth,24122-1419348-3,Daska,+923331842541,Hospital Cash,Jubilee Insurance,761125,4166,2023-08-02,2027-03-17,Active
POL-9D50684C,CUST-BB56E1C5,Jamal Najeeb,59613-6810359-6,Tank,+923405573069,Medical Malpractice,Asim Financial Assurance,130083,1115,2023-11-15,2026-10-16,Active
POL-18FE5B57,CUST-FE71E21B,Iftikhaar Umaarah,55349-5521374-2,Bahawalnagar,+923458614066,Surety Bonds,EFU Life,870007,9483,2023-08-13,2027-03-04,Pending
POL-55972CBE,CUST-6FCDCDFA,Kamil Najeeb,86648-3806946-2,Matiari,+923430214334,Key Person Insurance,U Microfinance Bank,162724,2206,2025-05-02,2025-11-28,Active
POL-1BF0B0EA,CUST-0933F3BB,Rafeeq Ijli,82131-8666093-3,Upper Dir,+923355425196,Mobile Phone Insurance,AhsanTechCoding,243559,5790,2025-03-05,2027-03-26,Expired
POL-C1A4E4F3,CUST-992DA93E,Ghusharib Rabee,87099-4183500-6,Badin,+923467504934,Private Medical Insurance,EFU Life,346027,3185,2024-06-07,2027-04-26,Active
POL-6ADACBB8,CUST-88D2CE92,Zaheer Waahid,34462-9680837-3,Peshawar,+923012047123,Event Cancellation,Adamjee Insurance,942548,4090,2024-02-09,2026-03-20,Active
POL-58F91FC8,CUST-4857356E,Samama Sabir,44242-9679445-6,Kot Addu,+923066734897,Aviation Insurance,Adamjee Insurance,206215,2672,2024-09-06,2027-05-02,Expired
POL-4604FC7D,CUST-3973AFD9,Awani Ayyubi,87420-4545100-7,Mailsi,+923201782853,Earthquake Insurance,Adamjee Insurance,182868,9106,2025-02-12,2026-07-20,Pending
POL-B103AD48,CUST-641359DD,Aalam Nabih,96981-5696339-7,Qila Saifullah,+923276442610,Pet Insurance,Asim Financial Assurance,772031,1386,2023-12-23,2027-01-12,Pending
POL-7ACF4D8C,CUST-6A1AF91C,Rafi Kashif,96878-8191942-8,Kurram,+923458739787,Credit Life,U Microfinance Bank,283649,3228,2023-06-17,2027-03-03,Pending
POL-AC1AE03D,CUST-FAF8CADA,Aamir Ehsaas,43140-3040306-3,Dera Murad Jamali,+923391575938,Life,U Microfinance Bank,967855,8410,2024-04-29,2025-12-10,Pending
POL-9CA553C3,CUST-EDA57A42,Baashir Maalik,18497-5082298-6,Thatta,+923216641599,Trade Credit Insurance,TPL Insurance,495564,7428,2023-09-15,2025-10-11,Active
POL-0EAE73B2,CUST-01FE4A53,Kaamil Raheel,67133-1392218-6,Karak,+923023293897,Product Liability,Asim Financial Assurance,475763,8498,2024-01-06,2025-07-23,Pending
POL-5C620782,CUST-49FBD452,Taha Sabah,26646-5074261-2,Lower Dir,+923186793773,Vision Insurance,Jubilee Insurance,459039,7373,2023-08-05,2026-06-06,Active
POL-AE9C45E7,CUST-B70359B5,Hamza Jabr,44143-5745660-3,Bahawalpur,+923304026051,Vision Insurance,Adamjee Insurance,272445,5466,2024-09-06,2027-04-11,Pending
POL-C7FEF440,CUST-D9E590E0,Aasif Saahir,27270-9816196-3,Jacobabad,+923284482736,Long Term Care,Asim Financial Assurance,759705,2996,2025-04-10,2025-12-24,Expired
POL-CED7B07E,CUST-74C682EC,Basheerah Ihsaan,87350-1639562-4,Gujranwala,+923051358637,Kidnap & Ransom,EFU Life,571506,3854,2024-01-17,2026-05-20,Expired
POL-3EF330B7,CUST-6C77B44F,Kaashif Zaafir,75467-1596830-4,Bahawalpur,+923063795359,Motorcycle,EFU Life,288403,6931,2023-07-09,2026-05-24,Pending
POL-CF3EB904,CUST-C7B6902B,Taaj Aamirah,18416-4146568-6,Jamshoro,+923339112993,Commercial Property,Asim Financial Assurance,184993,6675,2023-10-06,2025-12-18,Expired
POL-2B513C87,CUST-B453031B,Raees Mahfuj,44211-5150300-7,Hub,+923155466062,Boiler & Machinery,AhsanTechCoding,776241,6186,2023-10-04,2025-08-25,Active
POL-2A95BCF0,CUST-C64382F1,Sabil Zayyir,85788-3065119-2,Mianwali,+923112544580,Marine Cargo,TPL Insurance,175533,9901,2024-02-08,2025-07-05,Active
POL-634A4962,CUST-AACCF53D,Naasir Madiyan,49396-3511431-7,Jaranwala,+923315377608,Health,Adamjee Insurance,757299,6194,2025-05-13,2025-05-31,Pending
POL-38F30C84,CUST-CE0CBF9D,Zewad Aariz,41166-3295596-6,Ubauro,+923058823084,Gap Insurance,AhsanTechCoding,520348,3777,2024-06-13,2025-10-15,Expired
POL-BB051560,CUST-943DAB16,Mahdi Aamir,33189-1428738-5,Nawabshah,+923481875292,Health,Adamjee Insurance,459104,7816,2024-11-26,2026-09-03,Active
POL-BD441FB7,CUST-5012A926,Saabir Kaysan,65666-2342963-3,Sibi,+923441540784,Title Insurance,EFU Life,208007,1625,2024-01-02,2025-11-23,Pending
POL-520084D3,CUST-105B1B7C,Abaan Tajammul,58672-5143000-6,Charsadda,+923079000415,Renters,Jubilee Insurance,257387,2409,2024-01-10,2026-06-11,Active
POL-0F951C7B,CUST-BF20A44E,Nafees Umar,91078-4377484-9,Lodhran,+923439803694,Surety Bonds,Jubilee Insurance,633599,8848,2023-12-13,2026-03-19,Pending
POL-95ABBDF3,CUST-5F573A6E,Qutaybah Ubayd,59828-7637756-4,Bhakkar,+923319512190,Pet Insurance,U Microfinance Bank,150190,2856,2023-08-21,2026-02-23,Pending
POL-E11C7B1C,CUST-25B2F817,Aazim Naeem,14324-2489751-6,Dadu,+923042809700,Personal Accident,U Microfinance Bank,701732,8007,2025-01-31,2026-04-14,Active
POL-61DB9B9E,CUST-8569BA77,Raamiz Ghanee,54925-3802104-7,Pakpattan,+923409418319,Product Liability,Adamjee Insurance,562900,4616,2024-01-14,2026-10-04,Active
POL-7BB87101,CUST-64EE9CB7,Aaus Raheel,83556-9867321-3,Narowal,+923143267159,Crop Insurance,U Microfinance Bank,436982,7045,2025-04-18,2026-05-05,Active
POL-0A18694C,CUST-DCA88E51,Attaf Saariyah,54643-1888043-8,Dera Allah Yar,+923363411763,Legal Expense Insurance,U Microfinance Bank,802027,6675,2024-10-27,2026-04-04,Active
POL-CF604D91,CUST-4715C16D,Muzhir Ihab,24181-3407911-2,Dadu,+923369722674,Travel Medical,Asim Financial Assurance,795468,9525,2025-01-22,2027-03-31,Active
POL-59B35502,CUST-A70071C9,Awamiri Aatiq,94967-5634714-8,Nankana Sahib,+923024143663,Pet Insurance,EFU Life,865519,9452,2023-08-08,2025-08-05,Pending
POL-05084A82,CUST-CC3EDA48,Ulfat Zafrul,68717-4098891-7,Mirpur Khas,+923281331090,Key Person Insurance,Asim Financial Assurance,577248,3727,2024-12-07,2026-01-20,Pending
POL-37E87F76,CUST-3940C029,Ghunayn Baaqir,18953-3692055-7,Chaman,+923498131300,Key Person Insurance,TPL Insurance,229259,8910,2024-01-13,2026-08-30,Expired
POL-6504881F,CUST-7DE251D7,Kaysan Awmar,10416-8999460-6,Sujawal,+923249013266,Spoilage Insurance,EFU Life,257072,1412,2024-07-29,2026-10-03,Active
POL-7CE41E35,CUST-81E43DDD,Ibraaheem Majd Udeen,41231-5312311-9,Dera Allah Yar,+923208043767,Earthquake Insurance,Jubilee Insurance,897046,5801,2025-03-31,2026-06-24,Expired
POL-52BC9139,CUST-775D2875,Aasif Taheem,49914-6121235-8,Killa Abdullah,+923033140638,Credit Life,U Microfinance Bank,808019,9287,2023-12-24,2025-08-24,Expired
POL-BC2B4DF7,CUST-163E16C7,Gulab Daamin,82892-5470749-2,Skardu,+923122506605,Hospital Cash,U Microfinance Bank,854917,3923,2024-04-28,2027-03-14,Active
POL-8CC63CA3,CUST-EE35B306,Awlya Lutf,48632-6449168-3,Swabi,+923428999767,Tenant Insurance,Adamjee Insurance,745427,5329,2024-07-26,2027-02-16,Expired
POL-58AA9073,CUST-AB39CFC0,Harnail Sabir,60517-6469181-9,Khairpur Mir’s,+923222734047,Personal Accident,Adamjee Insurance,658372,2884,2023-09-14,2026-07-04,Expired
POL-A415C06D,CUST-294E5E30,Taj Awamil,82745-7319939-5,Rohri,+923104562366,Vision Insurance,Asim Financial Assurance,893947,6312,2025-05-02,2026-12-30,Pending
POL-C0B89ED9,CUST-4A086E32,Qays Ossama,69421-1564088-7,Kot Addu,+923472649649,Life,Asim Financial Assurance,475589,6442,2024-05-01,2026-02-12,Expired
POL-27F1E0E9,CUST-E1545256,Karim Latif,34267-5124026-8,Dera Ismail Khan,+923154300022,Workers Compensation,U Microfinance Bank,594841,3247,2024-10-25,2025-11-17,Pending
POL-7B01926C,CUST-B77F0B5B,Majd Udeen Esfandyar,42253-6863590-9,Gilgit,+923228774688,Vision Insurance,EFU Life,170788,5704,2024-02-15,2026-11-24,Expired
POL-552D9EBF,CUST-9462B373,Kabeer Zahaar,91794-5290282-3,Nankana Sahib,+923249140480,Mortgage Insurance,U Microfinance Bank,323141,6491,2024-09-03,2026-12-02,Expired
POL-51FDB04D,CUST-DDAD02EE,Laeeq Kashif,14941-6003218-7,Kamoke,+923145518918,Trade Credit Insurance,Jubilee Insurance,518774,1977,2024-11-02,2027-04-16,Active
POL-521F670C,CUST-9882D87F,Ikhlaas Man,94186-7546664-5,Kohistan,+923322550070,Professional Indemnity,TPL Insurance,419907,4033,2024-09-28,2025-08-31,Expired
POL-F3769F1A,CUST-94E42C41,Ghazi Faizan,36204-1643911-8,Karak,+923418604926,Surety Bonds,Asim Financial Assurance,959622,3839,2023-06-02,2026-03-05,Active
POL-AD971DF4,CUST-6F25499A,Maawiya Eshan,54374-4566559-2,Vehari,+923129321848,Mortgage Insurance,AhsanTechCoding,104720,3077,2024-08-20,2025-06-14,Active
POL-E30D769C,CUST-11A59694,Khaalid Faizan,74205-8838456-7,Moro,+923014981903,Medical Malpractice,EFU Life,529807,3576,2024-01-02,2026-09-14,Pending
POL-EA9352B2,CUST-79E79C70,Jaffer Qahtan,80375-5327359-8,Narowal,+923033961146,Terrorism Insurance,U Microfinance Bank,502344,4037,2024-01-08,2026-09-21,Pending
POL-40FE1E2D,CUST-624B6A8A,Azban Talat,44527-6904994-1,Ahmadpur East,+923083678494,Vision Insurance,Jubilee Insurance,952682,2860,2024-01-24,2025-09-10,Pending
POL-E2C127DB,CUST-174EFDB0,Jahm Omeir,36054-2334029-4,Khuzdar,+923045880221,Personal Accident,Asim Financial Assurance,176293,9073,2025-01-03,2025-12-16,Pending
POL-FD0D826F,CUST-10E16A9A,Majdi Zahur,73044-7731391-7,Rawalpindi,+923492057877,Private Medical Insurance,AhsanTechCoding,696086,8519,2024-02-17,2027-03-28,Pending
POL-29BA9EBA,CUST-04EC1133,Talal Jalaal,69373-3876950-7,Layyah,+923096120331,Professional Indemnity,Adamjee Insurance,809807,7998,2023-10-26,2025-09-24,Active
POL-164AF08C,CUST-FF51FF45,Tahmid Lahiah,25588-8671463-9,Multan,+923244113435,Aviation Insurance,Asim Financial Assurance,823470,2598,2024-10-20,2027-05-22,Expired
POL-BC8F9731,CUST-E29624C2,Parvez Awj,37355-4609510-3,Qila Saifullah,+923181811216,Surety Bonds,U Microfinance Bank,365355,6932,2024-02-29,2026-03-09,Active
POL-DC64EC1F,CUST-7F3E11B7,Rafeek Qasif,29588-3409725-2,Hyderabad,+923117515536,Travel Medical,TPL Insurance,315236,1367,2024-08-25,2025-11-19,Active
POL-192162A4,CUST-5C235778,Naeem Rabb,37408-5050079-5,Lakki Marwat,+923350014066,Hospital Cash,Asim Financial Assurance,940553,9233,2023-08-03,2025-11-11,Pending
POL-E5E37C5A,CUST-99C60EB8,Qadim Luay,31264-3953616-8,Killa Abdullah,+923305663480,Terrorism Insurance,EFU Life,939826,9814,2025-01-24,2026-02-25,Active
POL-9AEE9CCA,CUST-D857CBB7,Dawud Aasim,24152-2094596-9,Nushki,+923095739758,Renters,TPL Insurance,473795,2618,2024-08-06,2026-08-25,Expired
POL-B67094D8,CUST-EDEA3DC4,Waahid Jabir,99263-7950758-1,Dera Ismail Khan,+923313747423,Critical Illness,Jubilee Insurance,378680,4398,2024-01-10,2026-09-09,Expired
POL-3BEDB718,CUST-B794E879,Qaim Lahiah,75755-3278519-5,Tando Muhammad Khan,+923356318548,Hospital Cash,Adamjee Insurance,947196,3745,2025-04-05,2027-02-27,Pending
POL-16CCC480,CUST-C6731D58,Dayyaan Taimur,21329-7841835-9,Chak Jhumra,+923093146560,Disability,Jubilee Insurance,731918,4342,2024-02-02,2027-05-13,Expired
POL-9AB318EF,CUST-A338995C,Zafar Zahaar,63787-4902198-5,Hala,+923433740683,Business Liability,Adamjee Insurance,703188,8226,2024-02-09,2025-10-14,Expired
POL-50197C78,CUST-EDAC9B9C,Jalaal Ubaadah,25513-6758902-5,Lakki Marwat,+923433699379,Flood Insurance,U Microfinance Bank,660849,4070,2024-02-25,2026-06-20,Expired
POL-4F022220,CUST-9525AADD,Omar Rabar,96830-6500908-5,Mirpur Mathelo,+923249197279,Mortgage Insurance,Asim Financial Assurance,802988,1961,2024-06-25,2026-10-08,Active
POL-EC5FA485,CUST-2C2CB1F0,Ghiyaath Ihsaan,56427-9891950-9,Lakki Marwat,+923472354823,Workers Compensation,TPL Insurance,214244,4013,2023-08-29,2026-03-19,Pending
POL-16A3B412,CUST-13903827,Taahir Jamaal,46850-7834899-4,Hala,+923392235544,Key Person Insurance,TPL Insurance,673561,7764,2023-11-18,2026-07-06,Pending
POL-79CF7782,CUST-5875E3EA,Aamirah Ubaid,26402-4289729-6,South Waziristan,+923464785012,Vision Insurance,EFU Life,244058,5957,2024-09-08,2027-04-05,Pending
POL-494F5A11,CUST-A44C600F,Umar Dabir,95508-5652269-9,Toba Tek Singh,+923375828306,Professional Indemnity,TPL Insurance,339422,4936,2025-03-19,2025-11-21,Active
POL-8053792F,CUST-BD7863B5,Yaseen Yadid,44079-9299413-8,Jacobabad,+923100498844,Credit Life,Asim Financial Assurance,897537,5779,2023-12-03,2026-09-14,Pending
POL-712AD53D,CUST-2726560A,Zaahir Saboor,81454-4880981-4,Umerkot,+923305254684,Gap Insurance,TPL Insurance,761488,2156,2023-07-11,2026-08-20,Expired
POL-44D0D4D0,CUST-E5C800EF,Batal Nabih,61316-6131627-5,Rahim Yar Khan,+923020347296,Directors & Officers Liability,TPL Insurance,627764,1604,2024-03-09,2027-05-01,Active
POL-56CF9281,CUST-9143064C,Nabigh Ubaid,61830-5752857-8,Jalalpur Jattan,+923455119975,Key Person Insurance,U Microfinance Bank,557197,8045,2024-11-17,2026-01-25,Active
POL-B87604E9,CUST-1305F9C1,Aasif Lahiah,40732-5396075-6,Haripur,+923297069925,Pet Insurance,EFU Life,993925,4578,2025-05-03,2025-10-15,Expired
POL-0292E1FD,CUST-A864729F,Rayan Jahdami,37554-2288216-2,Nowshera,+923390887701,Travel Medical,Jubilee Insurance,673887,1748,2024-02-25,2025-07-30,Active
POL-1AF63F4A,CUST-1CBE856D,Eshan Saabir,39535-5642178-4,Dera Allah Yar,+923008058048,Commercial Property,EFU Life,866075,3066,2024-05-28,2026-07-09,Expired
POL-9A1912C7,CUST-6EA9D4AE,Ghanem Jameel,89681-2607275-7,Moro,+923414831852,Flood Insurance,AhsanTechCoding,106272,2516,2025-03-29,2026-05-31,Expired
POL-ADB11C47,CUST-E9720016,Tamam Luay,42238-5684949-1,Mirpur Mathelo,+923030167704,Pet Insurance,Jubilee Insurance,772836,2035,2025-03-01,2027-05-16,Expired
